system,intent_id,rep,complexity,ue_band,scenario,category,deployment_time_s,config_error_rate,resource_accuracy,interventions,intent_to_deploy_accuracy,policy_violation_rate,error
mas,X038,4,medium,500,steady,contradictory,18.232,0.0,0.6746,0,0,0.2,
mas,X039,0,medium,200,sinusoidal-autoscale,contradictory,17.294,0.0,0.6722,0,0,0.2,
mas,X039,1,medium,200,sinusoidal-autoscale,contradictory,15.394,0.0,0.6722,0,0,0.2,
mas,X039,2,medium,200,sinusoidal-autoscale,contradictory,15.325,0.0,0.6722,0,0,0.2,
mas,X039,3,medium,200,sinusoidal-autoscale,contradictory,14.061,0.0,0.6722,0,0,0.2,
mas,X039,4,medium,200,sinusoidal-autoscale,contradictory,15.728,0.0,0.6722,0,0,0.2,
mas,X040,0,medium,500,sinusoidal-autoscale,contradictory,20.35,0.0,0.6907,0,0,0.2,
mas,X040,1,medium,500,sinusoidal-autoscale,contradictory,15.37,0.0,0.6907,0,0,0.2,
mas,X040,2,medium,500,sinusoidal-autoscale,contradictory,16.333,0.0,0.6907,0,0,0.2,
mas,X040,3,medium,500,sinusoidal-autoscale,contradictory,13.981,0.0,0.6907,0,0,0.2,
mas,X040,4,medium,500,sinusoidal-autoscale,contradictory,15.974,0.0,0.6907,0,0,0.2,
mas,X041,0,complex,500,sinusoidal-autoscale,contradictory,18.619,0.0,0.6923,0,0,0.2,
mas,X041,1,complex,500,sinusoidal-autoscale,contradictory,19.078,0.0,0.6923,0,0,0.2,
mas,X041,2,complex,500,sinusoidal-autoscale,contradictory,19.819,0.0,0.6923,0,0,0.2,
mas,X041,3,complex,500,sinusoidal-autoscale,contradictory,19.141,0.0,0.6923,0,0,0.2,
mas,X041,4,complex,500,sinusoidal-autoscale,contradictory,19.655,0.0,0.6923,0,0,0.2,
mas,X042,0,medium,200,fault-HA,contradictory,20.388,0.0,0.6714,0,0,0.2,
mas,X042,1,medium,200,fault-HA,contradictory,20.697,0.0,0.6714,0,0,0.2,
mas,X042,2,medium,200,fault-HA,contradictory,21.581,0.0,0.6714,0,0,0.2,
mas,X042,3,medium,200,fault-HA,contradictory,21.046,0.0,0.6714,0,0,0.2,
mas,X042,4,medium,200,fault-HA,contradictory,21.333,0.0,0.6714,0,0,0.2,
mas,X043,0,medium,500,fault-HA,contradictory,36.165,0.0,0.6876,0,0,0.2,
mas,X043,1,medium,500,fault-HA,contradictory,25.371,0.0,0.6876,0,0,0.2,
mas,X043,2,medium,500,fault-HA,contradictory,29.182,0.0,0.6876,0,0,0.2,
mas,X043,3,medium,500,fault-HA,contradictory,28.353,0.0,0.6876,0,0,0.2,
mas,X043,4,medium,500,fault-HA,contradictory,25.803,0.0,0.6876,0,0,0.2,
mas,X044,0,medium,200,fault-HA,contradictory,13.64,0.0,0.6718,0,0,0.2,
mas,X044,1,medium,200,fault-HA,contradictory,14.152,0.0,0.6718,0,0,0.2,
mas,X044,2,medium,200,fault-HA,contradictory,13.685,0.0,0.6718,0,0,0.2,
mas,X044,3,medium,200,fault-HA,contradictory,13.7,0.0,0.6718,0,0,0.2,
mas,X044,4,medium,200,fault-HA,contradictory,13.791,0.0,0.6718,0,0,0.2,
mas,X045,0,complex,500,fault-HA,contradictory,13.231,0.0,0.6961,0,0,0.2,
mas,X045,1,complex,500,fault-HA,contradictory,16.066,0.0,0.6961,0,0,0.2,
mas,X045,2,complex,500,fault-HA,contradictory,17.219,0.0,0.6961,0,0,0.2,
mas,X045,3,complex,500,fault-HA,contradictory,17.001,0.0,0.6961,0,0,0.2,
mas,X045,4,complex,500,fault-HA,contradictory,17.553,0.0,0.6961,0,0,0.2,
mas,X046,0,medium,500,fault-HA,contradictory,18.242,0.0,0.681,0,0,0.2,
mas,X046,1,medium,500,fault-HA,contradictory,19.858,0.0,0.681,0,0,0.2,
mas,X046,2,medium,500,fault-HA,contradictory,19.016,0.0,0.681,0,0,0.2,
mas,X046,3,medium,500,fault-HA,contradictory,17.907,0.0,0.681,0,0,0.2,
mas,X046,4,medium,500,fault-HA,contradictory,20.996,0.0,0.681,0,0,0.2,
mas,X047,0,medium,200,fault-HA,contradictory,13.962,0.0,0.6721,0,0,0.2,
mas,X047,1,medium,200,fault-HA,contradictory,14.005,0.0,0.6721,0,0,0.2,
mas,X047,2,medium,200,fault-HA,contradictory,14.217,0.0,0.6721,0,0,0.2,
mas,X047,3,medium,200,fault-HA,contradictory,14.181,0.0,0.6721,0,0,0.2,
mas,X047,4,medium,200,fault-HA,contradictory,14.112,0.0,0.6721,0,0,0.2,
mas,X048,0,medium,200,fault-HA,contradictory,13.981,0.0,0.672,0,0,0.2,
mas,X048,1,medium,200,fault-HA,contradictory,13.95,0.0,0.672,0,0,0.2,
mas,X048,2,medium,200,fault-HA,contradictory,13.935,0.0,0.672,0,0,0.2,
mas,X048,3,medium,200,fault-HA,contradictory,13.926,0.0,0.672,0,0,0.2,
mas,X048,4,medium,200,fault-HA,contradictory,13.906,0.0,0.672,0,0,0.2,
mas,X049,0,medium,500,fault-HA,contradictory,28.67,0.0,0.6747,0,0,0.2,
mas,X049,1,medium,500,fault-HA,contradictory,29.94,0.0,0.6747,0,0,0.2,
mas,X049,2,medium,500,fault-HA,contradictory,28.717,0.0,0.6747,0,0,0.2,
mas,X049,3,medium,500,fault-HA,contradictory,28.531,0.0,0.6747,0,0,0.2,
mas,X049,4,medium,500,fault-HA,contradictory,29.133,0.0,0.6747,0,0,0.2,
mas,X050,0,medium,200,fault-HA,contradictory,18.786,0.0,0.6709,0,0,0.2,
mas,X050,1,medium,200,fault-HA,contradictory,19.81,0.0,0.6709,0,0,0.2,
mas,X050,2,medium,200,fault-HA,contradictory,20.009,0.0,0.6709,0,0,0.2,
mas,X050,3,medium,200,fault-HA,contradictory,19.625,0.0,0.6709,0,0,0.2,
mas,X050,4,medium,200,fault-HA,contradictory,18.674,0.0,0.6709,0,0,0.2,
b4r,P001,0,simple,50,steady,perfect,18.332,0.0,0.0,0,0,0.0,
b4r,P001,1,simple,50,steady,perfect,16.817,0.0,0.0,0,0,0.0,
b4r,P001,2,simple,50,steady,perfect,16.781,0.0,0.0,0,0,0.0,
b4r,P001,3,simple,50,steady,perfect,16.801,0.0,0.0,0,0,0.0,
b4r,P001,4,simple,50,steady,perfect,16.835,0.0,0.0,0,0,0.0,
b4r,P002,0,simple,50,steady,perfect,16.546,0.0,0.0,0,0,0.0,
b4r,P002,1,simple,50,steady,perfect,16.542,0.0,0.0,0,0,0.0,
b4r,P002,2,simple,50,steady,perfect,17.65,0.0,0.0,0,0,0.0,
b4r,P002,3,simple,50,steady,perfect,17.544,0.0,0.0,0,0,0.0,
b4r,P002,4,simple,50,steady,perfect,17.652,0.0,0.0,0,0,0.0,
b4r,P003,0,simple,50,steady,perfect,17.648,0.0,0.0,0,0,0.0,
b4r,P003,1,simple,50,steady,perfect,16.334,0.0,0.0,0,0,0.0,
b4r,P003,2,simple,50,steady,perfect,16.333,0.0,0.0,0,0,0.0,
b4r,P003,3,simple,50,steady,perfect,16.331,0.0,0.0,0,0,0.0,
b4r,P003,4,simple,50,steady,perfect,16.334,0.0,0.0,0,0,0.0,
b4r,P004,0,simple,50,steady,perfect,16.349,0.0,0.0,0,0,0.0,
b4r,P004,1,simple,50,steady,perfect,16.349,0.0,0.0,0,0,0.0,
b4r,P004,2,simple,50,steady,perfect,16.346,0.0,0.0,0,0,0.0,
b4r,P004,3,simple,50,steady,perfect,16.356,0.0,0.0,0,0,0.0,
b4r,P004,4,simple,50,steady,perfect,17.409,0.0,0.0,0,0,0.0,
b4r,P005,0,simple,50,steady,perfect,16.466,0.0,0.0,0,0,0.0,
b4r,P005,1,simple,50,steady,perfect,16.871,0.0,0.0,0,0,0.0,
b4r,P005,2,simple,50,steady,perfect,16.868,0.0,0.0,0,0,0.0,
b4r,P005,3,simple,50,steady,perfect,18.241,0.0,0.0,0,0,0.0,
b4r,P005,4,simple,50,steady,perfect,16.871,0.0,0.0,0,0,0.0,
b4r,P006,0,simple,50,steady,perfect,17.865,0.0,0.0,0,0,0.0,
b4r,P006,1,simple,50,steady,perfect,16.506,0.0,0.0,0,0,0.0,
b4r,P006,2,simple,50,steady,perfect,16.923,0.0,0.0,0,0,0.0,
b4r,P006,3,simple,50,steady,perfect,16.962,0.0,0.0,0,0,0.0,
b4r,P006,4,simple,50,steady,perfect,16.557,0.0,0.0,0,0,0.0,
b4r,P007,0,simple,200,steady,perfect,16.977,0.0,0.0,0,0,0.0,
b4r,P007,1,simple,200,steady,perfect,16.973,0.0,0.0,0,0,0.0,
b4r,P007,2,simple,200,steady,perfect,16.858,0.0,0.0,0,0,0.0,
b4r,P007,3,simple,200,steady,perfect,16.968,0.0,0.0,0,0,0.0,
b4r,P007,4,simple,200,steady,perfect,16.856,0.0,0.0,0,0,0.0,
b4r,P008,0,simple,200,steady,perfect,18.195,0.0,0.0,0,0,0.0,
b4r,P008,1,simple,200,steady,perfect,16.91,0.0,0.0,0,0,0.0,
b4r,P008,2,simple,200,steady,perfect,18.194,0.0,0.0,0,0,0.0,
b4r,P008,3,simple,200,steady,perfect,16.921,0.0,0.0,0,0,0.0,
b4r,P008,4,simple,200,steady,perfect,17.481,0.0,0.0,0,0,0.0,
b4r,P009,0,simple,200,steady,perfect,16.857,0.0,0.0,0,0,0.0,
b4r,P009,1,simple,200,steady,perfect,18.124,0.0,0.0,0,0,0.0,
b4r,P009,2,simple,200,steady,perfect,16.802,0.0,0.0,0,0,0.0,
b4r,P009,3,simple,200,steady,perfect,18.224,0.0,0.0,0,0,0.0,
b4r,P009,4,simple,200,steady,perfect,18.293,0.0,0.0,0,0,0.0,
b4r,P010,0,simple,50,steady,perfect,16.825,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""testbed-prototype"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]"
b4r,P010,1,simple,50,steady,perfect,16.854,0.0,0.0,0,0,0.0,
b4r,P010,2,simple,50,steady,perfect,16.848,0.0,0.0,0,0,0.0,
b4r,P010,3,simple,50,steady,perfect,16.758,0.0,0.0,0,0,0.0,
b4r,P010,4,simple,50,steady,perfect,16.543,0.0,0.0,0,0,0.0,
b4r,P011,0,simple,200,bursty-headroom,perfect,18.326,0.0,0.0,0,0,0.0,
b4r,P011,1,simple,200,bursty-headroom,perfect,18.312,0.0,0.0,0,0,0.0,
b4r,P011,2,simple,200,bursty-headroom,perfect,18.227,0.0,0.0,0,0,0.0,
b4r,P011,3,simple,200,bursty-headroom,perfect,16.416,0.0,0.0,0,0,0.0,
b4r,P011,4,simple,200,bursty-headroom,perfect,18.479,0.0,0.0,0,0,0.0,
b4r,P012,0,simple,200,bursty-headroom,perfect,16.475,0.0,0.0,0,0,0.0,
b4r,P012,1,simple,200,bursty-headroom,perfect,16.904,0.0,0.0,0,0,0.0,
b4r,P012,2,simple,200,bursty-headroom,perfect,16.421,0.0,0.0,0,0,0.0,
b4r,P012,3,simple,200,bursty-headroom,perfect,16.433,0.0,0.0,0,0,0.0,
b4r,P012,4,simple,200,bursty-headroom,perfect,16.564,0.0,0.0,0,0,0.0,
b4r,P013,0,simple,50,bursty-headroom,perfect,16.915,0.0,0.0,0,0,0.0,
b4r,P013,1,simple,50,bursty-headroom,perfect,17.067,0.0,0.0,0,0,0.0,
b4r,P013,2,simple,50,bursty-headroom,perfect,16.926,0.0,0.0,0,0,0.0,
b4r,P013,3,simple,50,bursty-headroom,perfect,17.067,0.0,0.0,0,0,0.0,
b4r,P013,4,simple,50,bursty-headroom,perfect,16.986,0.0,0.0,0,0,0.0,
b4r,P014,0,simple,50,fault-HA,perfect,16.892,0.0,0.0,0,0,0.0,
b4r,P014,1,simple,50,fault-HA,perfect,17.021,0.0,0.0,0,0,0.0,
b4r,P014,2,simple,50,fault-HA,perfect,16.923,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]
  },
 "
b4r,P014,3,simple,50,fault-HA,perfect,17.956,0.0,0.0,0,0,0.0,
b4r,P014,4,simple,50,fault-HA,perfect,16.969,0.0,0.0,0,0,0.0,
b4r,P015,0,simple,50,fault-HA,perfect,18.183,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""fault-tolerant-5g-network"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""in"
b4r,P015,1,simple,50,fault-HA,perfect,16.879,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""fault-tolerant-5g-network"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""in"
b4r,P015,2,simple,50,fault-HA,perfect,16.667,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""fault-tolerant-5g-network"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""in"
b4r,P015,3,simple,50,fault-HA,perfect,16.638,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""fault-tolerant-5g-network"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""in"
b4r,P015,4,simple,50,fault-HA,perfect,16.992,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""fault-tolerant-5g-network"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""in"
b4r,P016,0,medium,200,steady,perfect,18.008,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""basic-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}, {""sst"": 2, ""sd"": ""000002"", ""d"
b4r,P016,1,medium,200,steady,perfect,17.813,0.0,0.0,1,0,0.0,
b4r,P016,2,medium,200,steady,perfect,17.978,0.0,0.0,1,0,0.0,
b4r,P016,3,medium,200,steady,perfect,17.983,0.0,0.0,1,0,0.0,
b4r,P016,4,medium,200,steady,perfect,17.974,0.0,0.0,1,0,0.0,
b4r,P017,0,medium,200,steady,perfect,16.854,0.0,0.0,0,0,0.0,
b4r,P017,1,medium,200,steady,perfect,16.838,0.0,0.0,0,0,0.0,
b4r,P017,2,medium,200,steady,perfect,16.875,0.0,0.0,0,0,0.0,
b4r,P017,3,medium,200,steady,perfect,17.606,0.0,0.0,0,0,0.0,
b4r,P017,4,medium,200,steady,perfect,18.184,0.0,0.0,0,0,0.0,
b4r,P018,0,medium,500,steady,perfect,16.957,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""iot-network-2023"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 3, ""sd"": ""000003"", ""description"": ""mMTC IoT""}],
    ""dnns"": [""iot-sensors""]
 "
b4r,P018,1,medium,500,steady,perfect,16.998,0.0,0.3096,0,0,0.0,
b4r,P018,2,medium,500,steady,perfect,17.008,0.0,0.3096,0,0,0.0,
b4r,P018,3,medium,500,steady,perfect,16.765,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""iot-network-2023"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 3, ""sd"": ""000003"", ""description"": ""mMTC IoT""}],
    ""dnns"": [""iot-sensors""]
 "
b4r,P018,4,medium,500,steady,perfect,17.297,0.0,0.3096,0,0,0.0,
b4r,P019,0,medium,500,steady,perfect,18.177,0.0,0.0,0,0,0.0,
b4r,P019,1,medium,500,steady,perfect,18.16,0.0,0.0,0,0,0.0,
b4r,P019,2,medium,500,steady,perfect,18.193,0.0,0.0,0,0,0.0,
b4r,P019,3,medium,500,steady,perfect,16.893,0.0,0.0,0,0,0.0,
b4r,P019,4,medium,500,steady,perfect,18.099,0.0,0.0,0,0,0.0,
b4r,P020,0,medium,200,steady,perfect,20.932,0.0,0.0,0,0,0.0,
b4r,P020,1,medium,200,steady,perfect,20.978,0.0,0.0,1,0,0.0,
b4r,P020,2,medium,200,steady,perfect,20.981,0.0,0.0,1,0,0.0,
b4r,P020,3,medium,200,steady,perfect,21.11,0.0,0.0,1,0,0.0,
b4r,P020,4,medium,200,steady,perfect,21.107,0.0,0.0,1,0,0.0,
b4r,P021,0,medium,200,steady,perfect,17.963,0.0,0.0,0,0,0.0,
b4r,P021,1,medium,200,steady,perfect,17.551,0.0,0.0,0,0,0.0,
b4r,P021,2,medium,200,steady,perfect,16.351,0.0,0.0,0,0,0.0,
b4r,P021,3,medium,200,steady,perfect,16.434,0.0,0.0,0,0,0.0,
b4r,P021,4,medium,200,steady,perfect,16.439,0.0,0.0,0,0,0.0,
b4r,P022,0,medium,200,steady,perfect,16.952,0.0,0.0,0,0,0.0,
b4r,P022,1,medium,200,steady,perfect,16.895,0.0,0.0,0,0,0.0,
b4r,P022,2,medium,200,steady,perfect,16.818,0.0,0.0,0,0,0.0,
b4r,P022,3,medium,200,steady,perfect,18.134,0.0,0.0,0,0,0.0,
b4r,P022,4,medium,200,steady,perfect,16.918,0.0,0.0,0,0,0.0,
b4r,P023,0,medium,200,steady,perfect,16.21,0.0,0.0,0,0,0.0,
b4r,P023,1,medium,200,steady,perfect,17.451,0.0,0.0,0,0,0.0,
b4r,P023,2,medium,200,steady,perfect,18.062,0.0,0.0,0,0,0.0,
b4r,P023,3,medium,200,steady,perfect,17.451,0.0,0.0,0,0,0.0,
b4r,P023,4,medium,200,steady,perfect,16.309,0.0,0.0,0,0,0.0,
b4r,P024,0,medium,200,steady,perfect,17.609,0.0,0.0,1,0,0.0,
b4r,P024,1,medium,200,steady,perfect,17.613,0.0,0.0,1,0,0.0,
b4r,P024,2,medium,200,steady,perfect,18.669,0.0,0.0,1,0,0.0,
b4r,P024,3,medium,200,steady,perfect,17.607,0.0,0.0,1,0,0.0,
b4r,P024,4,medium,200,steady,perfect,17.61,0.0,0.0,1,0,0.0,
b4r,P025,0,medium,500,steady,perfect,16.804,0.0,0.0,0,0,0.0,
b4r,P025,1,medium,500,steady,perfect,18.137,0.0,0.0,0,0,0.0,
b4r,P025,2,medium,500,steady,perfect,16.842,0.0,0.0,0,0,0.0,
b4r,P025,3,medium,500,steady,perfect,16.802,0.0,0.0,0,0,0.0,
b4r,P025,4,medium,500,steady,perfect,16.235,0.0,0.0,0,0,0.0,
b4r,P026,0,medium,500,bursty-headroom,perfect,17.046,0.0,0.0,0,0,0.0,
b4r,P026,1,medium,500,bursty-headroom,perfect,16.998,0.0,0.0,0,0,0.0,
b4r,P026,2,medium,500,bursty-headroom,perfect,17.05,0.0,0.0,0,0,0.0,
b4r,P026,3,medium,500,bursty-headroom,perfect,17.039,0.0,0.0,0,0,0.0,
b4r,P026,4,medium,500,bursty-headroom,perfect,17.046,0.0,0.0,0,0,0.0,
b4r,P027,0,medium,500,bursty-headroom,perfect,18.143,0.0,0.0836,0,0,0.0,
b4r,P027,1,medium,500,bursty-headroom,perfect,18.062,0.0,0.0836,0,0,0.0,
b4r,P027,2,medium,500,bursty-headroom,perfect,18.148,0.0,0.0836,0,0,0.0,
b4r,P027,3,medium,500,bursty-headroom,perfect,16.763,0.0,0.0,0,0,0.0,
b4r,P027,4,medium,500,bursty-headroom,perfect,18.141,0.0,0.0836,0,0,0.0,
b4r,P028,0,medium,500,bursty-headroom,perfect,17.567,0.0,0.2874,0,0,0.0,
b4r,P028,1,medium,500,bursty-headroom,perfect,18.126,0.0,0.2517,0,0,0.0,
b4r,P028,2,medium,500,bursty-headroom,perfect,18.127,0.0,0.2517,0,0,0.0,
b4r,P028,3,medium,500,bursty-headroom,perfect,16.403,0.0,0.3256,0,0,0.0,
b4r,P028,4,medium,500,bursty-headroom,perfect,18.128,0.0,0.2517,0,0,0.0,
b4r,P029,0,medium,500,bursty-headroom,perfect,17.073,0.0,0.0,0,0,0.0,
b4r,P029,1,medium,500,bursty-headroom,perfect,18.127,0.0,0.0,0,0,0.0,
b4r,P029,2,medium,500,bursty-headroom,perfect,17.011,0.0,0.0,0,0,0.0,
b4r,P029,3,medium,500,bursty-headroom,perfect,18.098,0.0,0.0,0,0,0.0,
b4r,P029,4,medium,500,bursty-headroom,perfect,17.927,0.0,0.0,0,0,0.0,
b4r,P030,0,medium,200,sinusoidal-autoscale,perfect,16.895,0.0,0.0,1,0,0.0,
b4r,P030,1,medium,200,sinusoidal-autoscale,perfect,18.133,0.0,0.0,1,0,0.0,
b4r,P030,2,medium,200,sinusoidal-autoscale,perfect,16.95,0.0,0.0,1,0,0.0,
b4r,P030,3,medium,200,sinusoidal-autoscale,perfect,16.902,0.0,0.0,1,0,0.0,
b4r,P030,4,medium,200,sinusoidal-autoscale,perfect,16.903,0.0,0.0,1,0,0.0,
b4r,P031,0,medium,500,sinusoidal-autoscale,perfect,17.182,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""campus-5g-network"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]"
b4r,P031,1,medium,500,sinusoidal-autoscale,perfect,17.675,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""campus-5g-network"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]"
b4r,P031,2,medium,500,sinusoidal-autoscale,perfect,16.715,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""campus-5g-network"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]"
b4r,P031,3,medium,500,sinusoidal-autoscale,perfect,16.816,0.0,0.0,1,0,0.0,
b4r,P031,4,medium,500,sinusoidal-autoscale,perfect,17.053,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""campus-5g-network"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB default""}],
    ""dnns"": [""internet""]"
b4r,P032,0,medium,200,sinusoidal-autoscale,perfect,17.074,0.0,0.0,1,0,0.0,
b4r,P032,1,medium,200,sinusoidal-autoscale,perfect,19.207,0.0,0.0,1,0,0.0,
b4r,P032,2,medium,200,sinusoidal-autoscale,perfect,19.154,0.0,0.0,1,0,0.0,
b4r,P032,3,medium,200,sinusoidal-autoscale,perfect,19.211,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""factory-5g-core"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 1, ""sd"": ""000001"", ""description"": ""eMBB factory""}, {""sst"": 2, ""sd"": ""000002"", "
b4r,P032,4,medium,200,sinusoidal-autoscale,perfect,17.068,0.0,0.0,1,0,0.0,
b4r,P033,0,medium,200,fault-HA,perfect,16.798,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core-urlcc"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""URLLC for mission-critical services""}],
  "
b4r,P033,1,medium,200,fault-HA,perfect,17.226,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core-urlcc"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""URLLC for mission-critical services""}],
  "
b4r,P033,2,medium,200,fault-HA,perfect,17.02,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core-urlcc"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""URLLC for mission-critical services""}],
  "
b4r,P033,3,medium,200,fault-HA,perfect,18.056,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core-urlcc"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""URLLC for mission-critical services""}],
  "
b4r,P033,4,medium,200,fault-HA,perfect,18.046,0.0,0.0,1,0,0.0,"LLM returned non-JSON output (first 200 chars): {
  ""topology_id"": ""ha-5g-core-urlcc"",
  ""connectivity"": {
    ""plmn"": {""mcc"": ""001"", ""mnc"": ""01""},
    ""slices"": [{""sst"": 2, ""sd"": ""000002"", ""description"": ""URLLC for mission-critical services""}],
  "
b4r,P034,0,medium,200,fault-HA,perfect,17.382,0.0,0.0,0,0,0.0,
b4r,P034,1,medium,200,fault-HA,perfect,16.988,0.0,0.0,0,0,0.0,
b4r,P034,2,medium,200,fault-HA,perfect,17.039,0.0,0.0,0,0,0.0,
b4r,P034,3,medium,200,fault-HA,perfect,16.826,0.0,0.0,0,0,0.0,
b4r,P034,4,medium,200,fault-HA,perfect,16.988,0.0,0.0,0,0,0.0,
b4r,P035,0,medium,200,fault-HA,perfect,23.237,0.0,0.0726,0,0,0.0,
b4r,P035,1,medium,200,fault-HA,perfect,19.957,0.0,0.0,0,0,0.0,
b4r,P035,2,medium,200,fault-HA,perfect,20.027,0.0,0.0,0,0,0.0,
b4r,P035,3,medium,200,fault-HA,perfect,25.236,0.0,0.0643,0,0,0.0,
b4r,P035,4,medium,200,fault-HA,perfect,22.815,0.0,0.0,0,0,0.0,
b4r,P036,0,medium,500,fault-HA,perfect,16.842,0.0,0.2705,0,0,0.0,
b4r,P036,1,medium,500,fault-HA,perfect,17.945,0.0,0.4214,0,0,0.0,
b4r,P036,2,medium,500,fault-HA,perfect,16.804,0.0,0.4214,0,0,0.0,
b4r,P036,3,medium,500,fault-HA,perfect,16.838,0.0,0.2705,0,0,0.0,
b4r,P036,4,medium,500,fault-HA,perfect,17.957,0.0,0.4214,0,0,0.0,
b4r,P037,0,medium,200,fault-HA,perfect,17.111,0.0,0.0631,0,0,0.0,
